Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2025-01-01 00:00:00,93576.0,94509.42,93489.03,94401.14,755.9901,2025-01-01 00:59:59.999,71068810.5594638,93525,421.08319,39596777.7799259
2025-01-01 01:00:00,94401.13,94408.72,93578.77,93607.74,586.53456,2025-01-01 01:59:59.999,55096606.9066008,79943,257.42023,24187938.3258632
2025-01-01 02:00:00,93607.74,94105.12,93594.56,94098.91,276.78045,2025-01-01 02:59:59.999,25974090.6358094,55078,185.35204,17393770.432248
2025-01-01 03:00:00,94098.9,94098.91,93728.22,93838.04,220.99302,2025-01-01 03:59:59.999,20748041.0064055,35001,119.9214,11258665.1827
2025-01-01 04:00:00,93838.04,93838.04,93500.0,93553.91,279.46909,2025-01-01 04:59:59.999,26179056.1251495,38597,132.98547,12460624.7647896
2025-01-01 05:00:00,93553.91,93937.19,93547.4,93792.02,209.1794,2025-01-01 05:59:59.999,19610790.8523179,33839,123.21818,11551575.0281896
2025-01-01 06:00:00,93792.02,93792.02,93568.38,93757.58,272.27846,2025-01-01 06:59:59.999,25503575.8672839,30066,165.90563,15539305.3926565
2025-01-01 07:00:00,93757.57,93800.0,93664.08,93684.1,197.93458,2025-01-01 07:59:59.999,18551648.8651105,22891,70.38945,6597697.4125302
2025-01-01 08:00:00,93684.11,93756.02,93304.0,93428.46,481.71173,2025-01-01 08:59:59.999,45055029.9823446,51464,162.13835,15164799.9686353
2025-01-01 09:00:00,93428.47,93486.29,92888.0,93413.06,798.49773,2025-01-01 09:59:59.999,74409822.919041,93479,404.55111,37715564.8440389
2025-01-01 10:00:00,93413.07,93536.75,93284.0,93326.23,265.55192,2025-01-01 10:59:59.999,24807034.6658149,49313,118.86289,11103987.671291
2025-01-01 11:00:00,93326.24,93705.08,93200.0,93444.64,321.72225,2025-01-01 11:59:59.999,30064365.1355826,58142,186.91506,17468842.1876151
2025-01-01 12:00:00,93444.65,93972.0,93407.07,93820.76,499.35613,2025-01-01 12:59:59.999,46801447.5816958,58928,342.365,32089241.734418
2025-01-01 13:00:00,93820.75,94058.79,93600.28,94031.76,340.36387,2025-01-01 13:59:59.999,31931359.7016377,64479,197.44439,18528035.5237668
