Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2025-04-30 10:00:00,2.2318,2.2333,2.221,2.2314,3540992.3,2025-04-30 10:59:59.999,7890073.4296,31146,1512968.5,3371296.91325
2025-04-30 11:00:00,2.2314,2.2385,2.2297,2.2385,3384489.1,2025-04-30 11:59:59.999,7561948.648,27980,1794597.8,4009973.29324
2025-04-30 12:00:00,2.2386,2.2389,2.1789,2.1937,15681760.0,2025-04-30 12:59:59.999,34510530.28364,116720,6294756.0,13853359.73881
2025-04-30 13:00:00,2.1937,2.195,2.1235,2.1274,27025677.2,2025-04-30 13:59:59.999,58301345.45493,183232,11085763.3,23929979.28475
2025-04-30 14:00:00,2.1273,2.176,2.1246,2.1587,19014802.5,2025-04-30 14:59:59.999,41008670.01497,150052,9134769.9,19710513.7916
2025-04-30 15:00:00,2.1588,2.1778,2.1536,2.1581,9631738.3,2025-04-30 15:59:59.999,20843978.27729,74588,5264413.1,11395686.94015
2025-04-30 16:00:00,2.158,2.171,2.15,2.1646,6187696.5,2025-04-30 16:59:59.999,13353420.01267,53117,3133641.4,6764753.34823
2025-04-30 17:00:00,2.1647,2.1866,2.1534,2.18,5195698.7,2025-04-30 17:59:59.999,11281120.68487,39102,2571824.8,5580664.73127
2025-04-30 18:00:00,2.18,2.2144,2.1764,2.1907,15687731.2,2025-04-30 18:59:59.999,34438074.52524,80954,7434619.5,16320921.28995
2025-04-30 19:00:00,2.1906,2.2008,2.1773,2.1946,4818833.5,2025-04-30 19:59:59.999,10550492.8572,44737,1999176.3,4377839.48761
2025-04-30 20:00:00,2.1945,2.2124,2.1925,2.1981,5311292.0,2025-04-30 20:59:59.999,11709040.96189,42188,2970368.7,6548435.75899
2025-04-30 21:00:00,2.198,2.2097,2.1965,2.2014,2495873.0,2025-04-30 21:59:59.999,5498071.17112,21070,986286.1,2172651.82063
2025-04-30 22:00:00,2.2013,2.2078,2.1889,2.1939,2790810.1,2025-04-30 22:59:59.999,6131676.86021,21239,1480667.5,3253124.29593
2025-04-30 23:00:00,2.1938,2.2015,2.1901,2.1908,1928987.5,2025-04-30 23:59:59.999,4235720.61289,18059,952411.4,2091403.64966
